IP,total_requests,requests_per_minute,unique_url_count,avg_url_length,avg_response_bytes,total_response_bytes,status_4xx_ratio,status_5xx_ratio,error_ratio_4xx_5xx,suspicious_uri_count,suspicious_uri_ratio,avg_request_interval_sec,min_request_interval_sec,method_ratio_GET,method_ratio_HEAD,method_ratio_OTHER,method_ratio_POST
40.77.193.193,1,0.004074149521287432,1,33.0,3283.0,3283,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40.77.193.20,1,0.004074149521287432,1,33.0,2026.0,2026,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40.77.193.218,1,0.004074149521287432,1,26.0,1096.0,1096,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40.77.193.228,1,0.004074149521287432,1,33.0,2843.0,2843,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.125.70.112,1,0.004074149521287432,1,12.0,7669.0,7669,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40.77.193.230,1,0.004074149521287432,1,33.0,3444.0,3444,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40.77.193.25,1,0.004074149521287432,1,25.0,11.0,11,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40.77.193.32,1,0.004074149521287432,1,33.0,2852.0,2852,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40.77.193.43,1,0.004074149521287432,1,33.0,3234.0,3234,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40.77.193.47,1,0.004074149521287432,1,33.0,3271.0,3271,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40.77.193.6,1,0.004074149521287432,1,33.0,3897.0,3897,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.125.70.204,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40.77.193.79,1,0.004074149521287432,1,33.0,4111.0,4111,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40.77.193.80,1,0.004074149521287432,1,33.0,4436.0,4436,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40.77.193.84,1,0.004074149521287432,1,33.0,1774.0,1774,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.122.124.140,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.122.125.149,1,0.004074149521287432,1,12.0,5283.0,5283,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.125.80.193,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.125.85.192,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.10.4,1,0.004074149521287432,1,12.0,4157.0,4157,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.122.145.254,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.104.39,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.11.147,1,0.004074149521287432,1,12.0,3873.0,3873,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.122.175.96,1,0.004074149521287432,1,12.0,5852.0,5852,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.122.177.122,1,0.004074149521287432,1,12.0,4167.0,4167,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.122.102,1,0.004074149521287432,1,12.0,4167.0,4167,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.122.193.45,1,0.004074149521287432,1,12.0,7614.0,7614,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.129.136,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.13.138,1,0.004074149521287432,1,12.0,5852.0,5852,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.122.207.93,1,0.004074149521287432,1,225.0,24280.0,24280,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.122.213.172,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.122.213.8,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.122.217.152,1,0.004074149521287432,1,12.0,5969.0,5969,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.122.219.237,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.13.34,1,0.004074149521287432,1,12.0,5852.0,5852,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.13.57,1,0.004074149521287432,1,12.0,4167.0,4167,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.141.28,1,0.004074149521287432,1,12.0,8126.0,8126,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.122.240.200,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.122.247.8,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.153.49,1,0.004074149521287432,1,12.0,7145.0,7145,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
216.185.36.238,1,0.004074149521287432,1,12.0,3638.0,3638,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.122.33.147,1,0.004074149521287432,1,11.0,2161.0,2161,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.122.35.27,1,0.004074149521287432,1,12.0,4880.0,4880,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
217.146.215.34,1,0.004074149521287432,1,12.0,11396.0,11396,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.122.4.168,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.122.66.12,1,0.004074149521287432,1,12.0,8126.0,8126,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
217.172.109.12,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
217.182.198.223,1,0.004074149521287432,1,12.0,4167.0,4167,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.122.87.94,1,0.004074149521287432,1,12.0,8126.0,8126,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.16.87,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.122.93.90,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.123.106.84,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.123.107.145,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.123.118.218,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.170.223,1,0.004074149521287432,1,32.0,11924.0,11924,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.123.120.223,1,0.004074149521287432,1,12.0,4167.0,4167,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.123.130.143,1,0.004074149521287432,1,11.0,34194.0,34194,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.123.139.226,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.123.143.10,1,0.004074149521287432,1,12.0,10371.0,10371,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.123.147.96,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.123.148.42,1,0.004074149521287432,1,12.0,3089.0,3089,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.171.79,1,0.004074149521287432,1,12.0,5852.0,5852,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.123.156.151,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.179.130,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.195.65,1,0.004074149521287432,1,12.0,5852.0,5852,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.2.54,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.123.181.235,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.21.177,1,0.004074149521287432,1,12.0,3997.0,3997,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.21.253,1,0.004074149521287432,1,12.0,10371.0,10371,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.214.1,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.123.187.249,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.123.192.36,1,0.004074149521287432,1,246.0,23611.0,23611,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.123.208.5,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.218.223,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.31.81,1,0.004074149521287432,1,12.0,4316.0,4316,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
151.238.166.6,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.36.43,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
151.238.244.186,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
151.238.248.189,1,0.004074149521287432,1,12.0,5852.0,5852,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
151.238.57.187,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
213.180.203.60,1,0.004074149521287432,1,20.0,134.0,134,1.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
151.239.139.199,1,0.004074149521287432,1,24.0,41089.0,41089,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
151.239.14.99,1,0.004074149521287432,1,12.0,4156.0,4156,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
151.239.147.192,1,0.004074149521287432,1,12.0,4401.0,4401,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
213.217.43.28,1,0.004074149521287432,1,12.0,5208.0,5208,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
151.239.157.48,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
213.217.62.106,1,0.004074149521287432,1,12.0,4167.0,4167,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
213.225.7.186,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.123.235.47,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
213.230.101.42,1,0.004074149521287432,1,12.0,5969.0,5969,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
213.233.177.225,1,0.004074149521287432,1,12.0,3294.0,3294,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.5.177,1,0.004074149521287432,1,12.0,2450.0,2450,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.123.46.64,1,0.004074149521287432,1,12.0,8393.0,8393,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.123.47.9,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.123.60.75,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.56.62,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.66.40,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.78.24,1,0.004074149521287432,1,12.0,3035.0,3035,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
83.123.78.216,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.79.15,1,0.004074149521287432,1,12.0,4167.0,4167,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.115.30.65,1,0.004074149521287432,1,14.0,4120.0,4120,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
84.241.47.182,1,0.004074149521287432,1,25.0,11468.0,11468,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
84.241.8.178,1,0.004074149521287432,1,12.0,4088.0,4088,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.115.37.30,1,0.004074149521287432,1,12.0,4635.0,4635,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
85.132.61.122,1,0.004074149521287432,1,10.0,19109.0,19109,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.115.43.86,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
85.185.159.154,1,0.004074149521287432,1,12.0,7622.0,7622,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.115.72.38,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
85.239.219.49,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
85.97.203.104,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86.106.194.57,1,0.004074149521287432,1,10.0,9806.0,9806,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
151.235.102.64,1,0.004074149521287432,1,12.0,15894.0,15894,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
151.235.114.3,1,0.004074149521287432,1,12.0,5719.0,5719,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.115.74.175,1,0.004074149521287432,1,12.0,7669.0,7669,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.115.8.239,1,0.004074149521287432,1,12.0,5852.0,5852,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.115.82.113,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.115.90.115,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.116.105.185,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.80.184,1,0.004074149521287432,1,12.0,4620.0,4620,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.83.232,1,0.004074149521287432,1,12.0,5969.0,5969,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
151.235.21.127,1,0.004074149521287432,1,11.0,5836.0,5836,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.91.3,1,0.004074149521287432,1,12.0,20872.0,20872,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.91.7,1,0.004074149521287432,1,12.0,7669.0,7669,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86.107.214.107,1,0.004074149521287432,1,18.0,19561.0,19561,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.126.96.220,1,0.004074149521287432,1,12.0,4369.0,4369,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86.55.111.105,1,0.004074149521287432,1,12.0,6380.0,6380,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86.55.117.243,1,0.004074149521287432,1,12.0,4156.0,4156,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86.55.120.147,1,0.004074149521287432,1,18.0,77936.0,77936,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86.55.121.253,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.127.11.222,1,0.004074149521287432,1,30.0,3825.0,3825,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.127.194.85,1,0.004074149521287432,1,12.0,5852.0,5852,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86.55.151.229,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86.55.175.97,1,0.004074149521287432,1,12.0,4119.0,4119,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86.55.176.169,1,0.004074149521287432,1,11.0,11246.0,11246,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.127.200.212,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.127.202.106,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86.55.239.129,1,0.004074149521287432,1,12.0,3859.0,3859,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86.55.4.105,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86.55.44.93,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
149.202.167.112,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
149.202.173.234,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
149.202.184.84,1,0.004074149521287432,1,12.0,5852.0,5852,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
149.202.187.137,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
149.202.190.122,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
149.56.96.135,1,0.004074149521287432,1,12.0,10371.0,10371,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
151.233.120.40,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
151.233.172.151,1,0.004074149521287432,1,12.0,3195.0,3195,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.127.208.213,1,0.004074149521287432,1,12.0,10371.0,10371,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.127.215.170,1,0.004074149521287432,1,12.0,3545.0,3545,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.127.227.69,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
151.234.148.213,1,0.004074149521287432,1,12.0,5969.0,5969,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.127.231.148,1,0.004074149521287432,1,12.0,4167.0,4167,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.127.237.235,1,0.004074149521287432,1,12.0,3294.0,3294,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
207.46.13.121,1,0.004074149521287432,1,18.0,29561.0,29561,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86.55.63.31,1,0.004074149521287432,1,12.0,3431.0,3431,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
209.17.96.42,1,0.004074149521287432,1,1.0,215514.0,215514,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86.55.7.91,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
212.38.168.112,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86.55.74.48,1,0.004074149521287432,1,12.0,4095.0,4095,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86.55.78.230,1,0.004074149521287432,1,12.0,5969.0,5969,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86.55.87.6,1,0.004074149521287432,1,12.0,4328.0,4328,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
212.80.12.150,1,0.004074149521287432,1,12.0,4167.0,4167,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
213.171.205.132,1,0.004074149521287432,1,12.0,5969.0,5969,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.127.24.27,1,0.004074149521287432,1,12.0,5208.0,5208,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.127.248.243,1,0.004074149521287432,1,12.0,4167.0,4167,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.127.26.34,1,0.004074149521287432,1,12.0,4724.0,4724,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
87.251.148.24,1,0.004074149521287432,1,12.0,5969.0,5969,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.127.47.98,1,0.004074149521287432,1,12.0,5969.0,5969,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.127.49.168,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
88.99.2.203,1,0.004074149521287432,1,20.0,21420.0,21420,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
88.99.62.159,1,0.004074149521287432,1,29.0,16243.0,16243,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.214.224.214,1,0.004074149521287432,1,12.0,5406.0,5406,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.127.53.131,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
89.187.189.167,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.127.62.8,1,0.004074149521287432,1,10.0,18114.0,18114,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
89.196.131.40,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
142.93.43.237,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.127.67.36,1,0.004074149521287432,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
145.239.0.157,1,0.004074149521287432,1,12.0,8126.0,8126,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
145.239.66.107,1,0.004074149521287432,1,1.0,178.0,178,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.127.71.233,1,0.004074149521287432,1,12.0,4167.0,4167,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
146.185.138.203,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
146.185.151.113,1,0.004074149521287432,1,29.0,7963.0,7963,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
146.185.154.135,1,0.004074149521287432,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.115.206.206,1,0.004074149521287432,1,12.0,4119.0,4119,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
