IP,total_requests,requests_per_minute,unique_url_count,avg_url_length,avg_response_bytes,total_response_bytes,status_4xx_ratio,status_5xx_ratio,error_ratio_4xx_5xx,suspicious_uri_count,suspicious_uri_ratio,avg_request_interval_sec,min_request_interval_sec,method_ratio_GET,method_ratio_HEAD,method_ratio_OTHER,method_ratio_POST,label_reason,weak_label
51.15.15.54,160,0.651863923405989,160,78.35,21972.24375,3515559,0.00625,0.0,0.00625,0,0.0,34.84905660377358,29.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
66.249.83.91,23,0.0937054389896109,23,26.73913043478261,14241.91304347826,327564,0.0,0.0,0.0,0,0.0,480.8636363636364,0.0,1.0,0.0,0.0,0.0,none,Normal
86.55.10.86,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.248,8,0.0325931961702994,8,64.375,32008.75,256070,0.0,0.0,0.0,0,0.0,1726.571428571429,25.0,1.0,0.0,0.0,0.0,none,Normal
40.77.190.31,1,0.0040741495212874,1,33.0,3347.0,3347,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.112.117.140,6,0.0244448971277245,6,12.0,3930.0,23580,0.0,0.0,0.0,0,0.0,64.2,0.0,1.0,0.0,0.0,0.0,none,Normal
5.127.59.43,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,15.0,15.0,1.0,0.0,0.0,0.0,none,Normal
192.119.167.210,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
78.39.61.24,80,0.3259319617029945,71,28.9125,11105.625,888450,0.0,0.0,0.0,0,0.0,0.2784810126582278,0.0,0.9875,0.0,0.0,0.0125,none,Normal
5.115.82.113,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.116.18.213,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
2.179.21.254,1,0.0040741495212874,1,12.0,6642.0,6642,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.119.236.111,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,53.0,53.0,1.0,0.0,0.0,0.0,none,Normal
151.239.20.26,2,0.0081482990425748,2,12.0,6190.5,12381,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
192.119.167.189,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
37.27.97.219,5,0.0203707476064371,5,12.0,4901.0,24505,0.0,0.0,0.0,0,0.0,145.0,50.0,1.0,0.0,0.0,0.0,none,Normal
5.117.4.132,14,0.057038093298024,14,12.0,3685.928571428572,51603,0.0,0.0,0.0,0,0.0,26.384615384615383,0.0,1.0,0.0,0.0,0.0,none,Normal
89.199.177.250,19,0.0774088409044611,18,32.26315789473684,19268.894736842107,366109,0.0,0.0,0.0,0,0.0,2.2777777777777777,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.193.228,1,0.0040741495212874,1,33.0,2843.0,2843,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
83.120.230.161,3,0.0122224485638622,3,15.0,8292.333333333334,24877,0.0,0.0,0.0,0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,none,Normal
5.112.24.37,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.120.89.122,3,0.0122224485638622,3,12.0,24219.666666666668,72659,0.0,0.0,0.0,0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.115.179.190,28,0.114076186596048,20,49.46428571428572,13310.964285714286,372707,0.1071428571428571,0.0,0.1071428571428571,0,0.0,10.37037037037037,0.0,0.8928571428571429,0.1071428571428571,0.0,0.0,R5_high_4xx_scan,Anomaly
5.116.50.44,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,9.0,9.0,1.0,0.0,0.0,0.0,none,Normal
5.217.79.105,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.123.166.110,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
188.210.123.38,25,0.1018537380321857,21,29.08,16165.92,404148,0.04,0.0,0.04,0,0.0,2.208333333333333,0.0,1.0,0.0,0.0,0.0,R5_high_4xx_scan,Anomaly
89.196.202.63,34,0.1385210837237726,33,29.205882352941178,8942.264705882353,304037,0.0,0.0,0.0,0,0.0,5.393939393939394,0.0,1.0,0.0,0.0,0.0,none,Normal
31.184.135.122,44,0.179262578936647,7,10.886363636363637,6529.409090909091,287294,0.0227272727272727,0.0,0.0227272727272727,0,0.0,257.93023255813955,29.0,1.0,0.0,0.0,0.0,none,Normal
5.209.40.38,3,0.0122224485638622,3,12.0,3812.0,11436,0.0,0.0,0.0,0,0.0,40.0,14.0,1.0,0.0,0.0,0.0,none,Normal
5.117.192.154,1,0.0040741495212874,1,12.0,4088.0,4088,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
83.123.181.2,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,18.0,18.0,1.0,0.0,0.0,0.0,none,Normal
5.9.67.220,1,0.0040741495212874,1,12.0,10371.0,10371,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.216.169.99,12,0.0488897942554491,12,53.083333333333336,9314.25,111771,0.0,0.0,0.0,0,0.0,0.6363636363636364,0.0,1.0,0.0,0.0,0.0,none,Normal
83.123.45.78,12,0.0488897942554491,12,12.0,4233.25,50799,0.0,0.0,0.0,0,0.0,39.63636363636363,0.0,1.0,0.0,0.0,0.0,none,Normal
2.177.39.6,26,0.1059278875534732,21,43.61538461538461,14377.653846153846,373819,0.0769230769230769,0.0,0.0769230769230769,0,0.0,1.88,0.0,0.9230769230769232,0.0769230769230769,0.0,0.0,R5_high_4xx_scan,Anomaly
192.15.105.90,2,0.0081482990425748,2,12.0,3634.5,7269,0.0,0.0,0.0,0,0.0,14.0,14.0,1.0,0.0,0.0,0.0,none,Normal
5.113.45.79,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,38.0,38.0,1.0,0.0,0.0,0.0,none,Normal
5.200.106.219,57,0.2322265227133836,53,29.05263157894737,6917.175438596491,394279,0.0,0.0,0.0,0,0.0,1.5357142857142858,0.0,1.0,0.0,0.0,0.0,none,Normal
5.121.176.128,3,0.0122224485638622,3,12.0,3530.6666666666665,10592,0.0,0.0,0.0,0,0.0,110.0,33.0,1.0,0.0,0.0,0.0,none,Normal
83.121.143.5,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
94.182.23.250,60,0.2444489712772458,51,28.75,19402.63333333333,1164158,0.0,0.0,0.0,0,0.0,0.9322033898305084,0.0,1.0,0.0,0.0,0.0,none,Normal
37.27.34.1,1,0.0040741495212874,1,12.0,4304.0,4304,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
113.203.11.180,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.36,9,0.0366673456915868,9,43.77777777777778,30324.222222222223,272918,0.0,0.0,0.0,0,0.0,1123.5,154.0,1.0,0.0,0.0,0.0,none,Normal
5.218.109.243,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
151.241.48.202,1,0.0040741495212874,1,12.0,5969.0,5969,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
109.125.174.101,58,0.236300672234671,43,29.05172413793104,19428.93103448276,1126878,0.0,0.0,0.0,0,0.0,17.43859649122807,0.0,1.0,0.0,0.0,0.0,none,Normal
37.27.25.239,4,0.0162965980851497,4,12.0,4159.5,16638,0.0,0.0,0.0,0,0.0,10.333333333333334,1.0,1.0,0.0,0.0,0.0,none,Normal
104.248.21.70,12,0.0488897942554491,7,55.5,12722.833333333334,152674,0.6666666666666666,0.0,0.6666666666666666,0,0.0,0.4545454545454545,0.0,1.0,0.0,0.0,0.0,R5_high_4xx_scan,Anomaly
91.251.170.79,9,0.0366673456915868,9,12.0,3635.1111111111113,32716,0.0,0.0,0.0,0,0.0,29.25,0.0,1.0,0.0,0.0,0.0,none,Normal
89.47.77.188,1,0.0040741495212874,1,12.0,7669.0,7669,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.194.119,1,0.0040741495212874,1,26.0,11858.0,11858,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
99.243.47.93,124,0.5051945406396415,98,31.733870967741936,12035.024193548386,1492343,0.0,0.0,0.0,0,0.0,1.8211382113821135,0.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
5.121.94.228,48,0.1955591770217967,44,32.854166666666664,19018.14583333333,912871,0.0,0.0,0.0,0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.127.74.61,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,16.0,16.0,1.0,0.0,0.0,0.0,none,Normal
209.107.214.77,3,0.0122224485638622,3,18.0,5496.333333333333,16489,0.0,0.0,0.0,0,0.0,58.0,2.0,1.0,0.0,0.0,0.0,none,Normal
116.202.29.114,2,0.0081482990425748,2,12.0,4575.0,9150,0.0,0.0,0.0,0,0.0,75.0,75.0,1.0,0.0,0.0,0.0,none,Normal
40.77.189.101,6,0.0244448971277245,6,32.666666666666664,2425.333333333333,14552,0.0,0.0,0.0,0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,none,Normal
188.212.92.226,1,0.0040741495212874,1,12.0,4708.0,4708,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.218.86.172,3,0.0122224485638622,3,12.0,3812.0,11436,0.0,0.0,0.0,0,0.0,21.0,8.0,1.0,0.0,0.0,0.0,none,Normal
46.225.251.85,91,0.3707476064371562,91,30.692307692307693,9313.318681318682,847512,0.0,0.0,0.0,0,0.0,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
5.217.166.212,1,0.0040741495212874,1,12.0,5852.0,5852,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.45,7,0.028519046649012,7,73.57142857142857,23550.0,164850,0.0,0.0,0.0,0,0.0,1676.6666666666667,834.0,1.0,0.0,0.0,0.0,none,Normal
5.127.38.73,3,0.0122224485638622,3,12.0,3812.0,11436,0.0,0.0,0.0,0,0.0,37.0,22.0,1.0,0.0,0.0,0.0,none,Normal
5.114.85.73,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
77.104.111.2,36,0.1466693827663475,36,33.25,14864.388888888889,535118,0.0,0.0,0.0,0,0.0,0.4,0.0,1.0,0.0,0.0,0.0,none,Normal
5.112.25.178,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,9.0,9.0,1.0,0.0,0.0,0.0,none,Normal
209.17.96.42,1,0.0040741495212874,1,1.0,215514.0,215514,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
91.251.202.246,1,0.0040741495212874,1,12.0,7902.0,7902,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
37.255.63.86,2,0.0081482990425748,2,12.0,4017.5,8035,0.0,0.0,0.0,0,0.0,77.0,77.0,1.0,0.0,0.0,0.0,none,Normal
5.123.216.32,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
37.156.57.23,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,60.0,60.0,1.0,0.0,0.0,0.0,none,Normal
5.62.222.160,178,0.7251986147891628,127,39.7752808988764,14531.41573033708,2586592,0.095505617977528,0.0,0.095505617977528,0,0.0,3.4971751412429377,0.0,0.898876404494382,0.0898876404494382,0.0,0.0112359550561797,R2_high_request_rate;R5_high_4xx_scan,Anomaly
95.162.175.139,10,0.0407414952128743,10,12.0,4200.6,42006,0.0,0.0,0.0,0,0.0,148.33333333333334,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.156,8,0.0325931961702994,8,64.0,29809.625,238477,0.0,0.0,0.0,0,0.0,1577.857142857143,100.0,1.0,0.0,0.0,0.0,none,Normal
83.122.141.176,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,1407.0,1407.0,1.0,0.0,0.0,0.0,none,Normal
5.127.232.115,35,0.1425952332450601,31,28.542857142857144,20424.914285714287,714872,0.0,0.0,0.0,0,0.0,4.647058823529412,0.0,1.0,0.0,0.0,0.0,none,Normal
5.126.20.17,2,0.0081482990425748,2,12.0,5126.5,10253,0.0,0.0,0.0,0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,none,Normal
5.126.96.220,1,0.0040741495212874,1,12.0,4369.0,4369,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.112.5.201,1,0.0040741495212874,1,12.0,5664.0,5664,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.189.122,1,0.0040741495212874,1,26.0,7652.0,7652,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
2.188.26.231,389,1.5848441637808108,343,24.904884318766065,8621.820051413883,3353888,0.0025706940874035,0.0,0.0025706940874035,0,0.0,1.3788659793814433,0.0,0.9974293059125964,0.0,0.0,0.0025706940874035,R2_high_request_rate,Anomaly
5.75.106.70,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.123.47.151,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,none,Normal
92.114.78.201,1,0.0040741495212874,1,12.0,2282.0,2282,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.113.193.104,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
134.19.177.21,404,1.6459564066001222,279,32.272277227722775,10999.284653465347,4443711,0.047029702970297,0.0,0.047029702970297,0,0.0,4.84863523573201,0.0,0.9653465346534652,0.0,0.0024752475247524,0.0321782178217821,R2_high_request_rate;R5_high_4xx_scan,Anomaly
5.127.42.116,38,0.1548176818089223,38,28.57894736842105,10502.0,399076,0.0,0.0,0.0,0,0.0,0.2432432432432432,0.0,1.0,0.0,0.0,0.0,none,Normal
5.120.6.245,6,0.0244448971277245,6,12.0,3975.1666666666665,23851,0.0,0.0,0.0,0,0.0,203.2,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.149.53,5,0.0203707476064371,5,69.2,19739.6,98698,0.0,0.0,0.0,0,0.0,1920.75,313.0,1.0,0.0,0.0,0.0,none,Normal
2.183.207.227,5,0.0203707476064371,5,12.0,4419.2,22096,0.0,0.0,0.0,0,0.0,28.75,2.0,1.0,0.0,0.0,0.0,none,Normal
192.15.246.55,8,0.0325931961702994,8,12.0,3876.75,31014,0.0,0.0,0.0,0,0.0,314.1428571428572,0.0,1.0,0.0,0.0,0.0,none,Normal
5.219.244.59,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
89.34.40.239,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.188.204,2,0.0081482990425748,2,16.0,2005.5,4011,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,none,Normal
5.115.183.99,51,0.207781625585659,49,32.35294117647059,12381.254901960783,631444,0.0392156862745098,0.0,0.0392156862745098,0,0.0,13.42,0.0,0.9411764705882352,0.0392156862745098,0.0,0.0196078431372549,R5_high_4xx_scan,Anomaly
83.120.121.135,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,126.0,126.0,1.0,0.0,0.0,0.0,none,Normal
2.186.148.193,6,0.0244448971277245,6,31.666666666666668,4632.833333333333,27797,0.0,0.0,0.0,0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,none,Normal
204.18.196.187,1,0.0040741495212874,1,12.0,4382.0,4382,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.238.92.23,36,0.1466693827663475,36,29.08333333333333,9188.138888888889,330773,0.0,0.0,0.0,0,0.0,2.4,0.0,1.0,0.0,0.0,0.0,none,Normal
37.129.204.106,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,none,Normal
5.134.155.181,2,0.0081482990425748,2,49.5,189.0,378,1.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,R5_high_4xx_scan,Anomaly
2.179.181.251,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.127,6,0.0244448971277245,6,67.33333333333333,33703.666666666664,202222,0.0,0.0,0.0,0,0.0,2351.4,622.0,1.0,0.0,0.0,0.0,none,Normal
5.113.40.47,44,0.179262578936647,37,27.84090909090909,11142.977272727272,490291,0.0,0.0,0.0,0,0.0,2.372093023255814,0.0,1.0,0.0,0.0,0.0,none,Normal
5.127.58.58,3,0.0122224485638622,3,12.0,3812.0,11436,0.0,0.0,0.0,0,0.0,49.0,19.0,1.0,0.0,0.0,0.0,none,Normal
75.146.239.82,2,0.0081482990425748,1,18.0,14936.0,29872,0.0,0.0,0.0,0,0.0,12.0,12.0,1.0,0.0,0.0,0.0,none,Normal
149.202.166.112,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.211.212.172,1,0.0040741495212874,1,12.0,3763.0,3763,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.113.185.54,1,0.0040741495212874,1,12.0,3997.0,3997,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
37.129.123.70,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
83.121.95.78,3,0.0122224485638622,3,12.0,4000.3333333333335,12001,0.0,0.0,0.0,0,0.0,168.5,18.0,1.0,0.0,0.0,0.0,none,Normal
5.211.194.35,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.188.163,4,0.0162965980851497,4,32.75,2560.0,10240,0.0,0.0,0.0,0,0.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,none,Normal
5.112.80.163,1,0.0040741495212874,1,12.0,4167.0,4167,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.239.105.26,5,0.0203707476064371,5,12.0,3986.4,19932,0.0,0.0,0.0,0,0.0,158.5,8.0,1.0,0.0,0.0,0.0,none,Normal
5.112.64.116,135,0.5500101853738032,124,31.444444444444443,15760.533333333333,2127672,0.0148148148148148,0.0,0.0148148148148148,1,0.0074074074074074,1.8955223880597012,0.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
83.122.189.134,2,0.0081482990425748,2,12.0,5090.0,10180,0.0,0.0,0.0,0,0.0,255.0,255.0,1.0,0.0,0.0,0.0,none,Normal
99.246.134.169,273,1.1122428193114688,226,28.02930402930403,8728.761904761905,2382952,0.0183150183150183,0.0,0.0183150183150183,0,0.0,0.5073529411764706,0.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
91.251.220.58,19,0.0774088409044611,8,10.63157894736842,10793.578947368422,205078,0.0,0.0,0.0,0,0.0,2.6666666666666665,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.192.203,1,0.0040741495212874,1,26.0,11161.0,11161,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.121.206.104,13,0.0529639437767366,11,41.76923076923077,9754.076923076924,126803,0.0,0.0,0.0,0,0.0,2.25,0.0,1.0,0.0,0.0,0.0,none,Normal
151.242.96.92,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
91.251.34.54,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,none,Normal
37.202.154.8,3,0.0122224485638622,3,12.0,3537.6666666666665,10613,0.0,0.0,0.0,0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,none,Normal
113.203.113.136,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
78.157.58.7,163,0.6640863719698513,157,27.05521472392638,11964.552147239265,1950222,0.0,0.0,0.0,0,0.0,0.1543209876543209,0.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
113.203.110.125,12,0.0488897942554491,12,12.0,18691.416666666668,224297,0.0,0.0,0.0,0,0.0,6.727272727272728,0.0,1.0,0.0,0.0,0.0,none,Normal
5.106.171.61,2,0.0081482990425748,2,11.5,5597.0,11194,0.0,0.0,0.0,0,0.0,11.0,11.0,1.0,0.0,0.0,0.0,none,Normal
40.77.189.247,1,0.0040741495212874,1,24.0,8385.0,8385,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.149.3,4,0.0162965980851497,4,56.0,33586.75,134347,0.0,0.0,0.0,0,0.0,2125.6666666666665,62.0,1.0,0.0,0.0,0.0,none,Normal
5.123.164.214,28,0.114076186596048,23,33.357142857142854,13741.42857142857,384760,0.0,0.0,0.0,0,0.0,2.4074074074074074,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.192.114,1,0.0040741495212874,1,33.0,3403.0,3403,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.122.161.225,3,0.0122224485638622,3,12.0,4242.333333333333,12727,0.0,0.0,0.0,0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.188.211,2,0.0081482990425748,2,12.0,3142.0,6284,0.0,0.0,0.0,0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,none,Normal
94.130.131.80,2,0.0081482990425748,1,1.0,107846.0,215692,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,none,Normal
5.119.98.87,1,0.0040741495212874,1,12.0,5852.0,5852,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
31.59.20.34,1,0.0040741495212874,1,12.0,6735.0,6735,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.115.147.160,53,0.2159299246282338,50,27.83018867924528,11404.471698113208,604437,0.0,0.0,0.0,0,0.0,1.9230769230769231,0.0,1.0,0.0,0.0,0.0,none,Normal
5.237.115.244,28,0.114076186596048,27,34.32142857142857,11681.035714285714,327069,0.0,0.0,0.0,0,0.0,2.851851851851852,0.0,0.9642857142857144,0.0,0.0,0.0357142857142857,none,Normal
5.112.102.9,4,0.0162965980851497,4,12.0,26890.25,107561,0.0,0.0,0.0,0,0.0,545.0,74.0,1.0,0.0,0.0,0.0,none,Normal
37.153.179.19,4,0.0162965980851497,4,12.0,5290.0,21160,0.0,0.0,0.0,0,0.0,57.333333333333336,2.0,1.0,0.0,0.0,0.0,none,Normal
5.115.30.65,1,0.0040741495212874,1,14.0,4120.0,4120,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.179,9,0.0366673456915868,9,86.0,25418.444444444445,228766,0.0,0.0,0.0,0,0.0,1474.75,458.0,1.0,0.0,0.0,0.0,none,Normal
5.211.141.110,124,0.5051945406396415,115,31.137096774193548,13339.25,1654067,0.0,0.0,0.0,0,0.0,3.869918699186992,0.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
5.217.174.115,117,0.4766754939906295,102,28.94017094017094,11919.880341880342,1394626,0.0,0.0,0.0,0,0.0,1.7327586206896552,0.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
178.62.40.168,26,0.1059278875534732,26,28.46153846153846,6329.846153846154,164576,0.0,0.0,0.0,0,0.0,0.24,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.252.91,1,0.0040741495212874,1,33.0,3429.0,3429,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
89.196.197.15,145,0.5907516805866776,70,38.84137931034483,16895.35172413793,2449826,0.0,0.0,0.0,0,0.0,5.416666666666667,0.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
5.112.205.76,3,0.0122224485638622,3,12.0,4173.0,12519,0.0,0.0,0.0,0,0.0,5.5,0.0,1.0,0.0,0.0,0.0,none,Normal
167.99.128.102,25,0.1018537380321857,22,33.04,17116.36,427909,0.0,0.0,0.0,0,0.0,2.2916666666666665,0.0,1.0,0.0,0.0,0.0,none,Normal
51.38.114.73,3,0.0122224485638622,3,12.0,3812.0,11436,0.0,0.0,0.0,0,0.0,20.5,14.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.63,5,0.0203707476064371,5,77.4,26422.8,132114,0.0,0.0,0.0,0,0.0,2231.75,380.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.204,7,0.028519046649012,7,73.14285714285714,29179.85714285714,204259,0.0,0.0,0.0,0,0.0,2142.1666666666665,380.0,1.0,0.0,0.0,0.0,none,Normal
91.251.32.225,4,0.0162965980851497,4,12.0,4332.25,17329,0.0,0.0,0.0,0,0.0,33.333333333333336,0.0,1.0,0.0,0.0,0.0,none,Normal
5.113.94.11,87,0.3544510083520065,79,32.50574712643678,7098.137931034483,617538,0.0114942528735632,0.0,0.0114942528735632,0,0.0,1.8953488372093024,0.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
66.228.35.123,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,36.0,36.0,1.0,0.0,0.0,0.0,none,Normal
5.219.201.2,2,0.0081482990425748,2,12.0,7343.5,14687,0.0,0.0,0.0,0,0.0,150.0,150.0,1.0,0.0,0.0,0.0,none,Normal
